app_name,platform,sector,text,rating,date,city,version
ToYou,google_play,توصيل,توصيل سريع والطلب مكتمل,4,2025-11-12,الرياض,latest
ToYou,google_play,توصيل,الطلب وصل بارداً وناقصاً,1,2025-11-12,الرياض,latest
ToYou,google_play,توصيل,التوصيل تأخر ساعتين كاملتين,1,2025-11-12,جدة,latest
Sary,google_play,عمل_حر,خدمة عادية,3,2025-11-12,الرياض,latest
Uber,google_play,نقل,السائق ألغى الرحلة بدون سبب,1,2025-11-13,الرياض,latest
Uber,google_play,نقل,الأسعار معقولة,4,2025-11-13,جدة,latest
Jeeny,google_play,نقل,تطبيق سهل الاستخدام,4,2025-11-13,الرياض,latest
Jeeny,google_play,نقل,مقبول لكن يمكن أفضل,3,2025-11-13,الرياض,latest
Wasselni,google_play,نقل,التطبيق يعلق أحياناً,2,2025-11-13,الرياض,latest
Kayan,google_play,نقل,السائق ألغى الرحلة بدون سبب,1,2025-11-13,الرياض,latest
Keeta,google_play,توصيل,تجربة مميزة جداً,5,2025-11-13,المدينة المنورة,latest
Mostaql,google_play,عمل_حر,حصلت على عملاء ممتازين,5,2025-11-13,مكة المكرمة,latest
Sary,google_play,عمل_حر,بعض العملاء غير جادين,2,2025-11-13,الدمام,latest
Uber,google_play,نقل,خدمة متوسطة تحتاج تحسين,3,2025-11-14,جدة,latest
Careem,google_play,نقل,تجربة جيدة بشكل عام,4,2025-11-14,جدة,latest
Careem,google_play,نقل,الأسعار معقولة,4,2025-11-14,المدينة المنورة,latest
Bolt,google_play,نقل,الأسعار مبالغ فيها كثيراً,1,2025-11-14,الدمام,latest
Wasselni,google_play,نقل,التطبيق جيد لكن الأسعار مرتفعة,3,2025-11-14,الرياض,latest
ToYou,google_play,توصيل,الطعام وصل طازجاً,4,2025-11-14,الرياض,latest
Keeta,google_play,توصيل,تطبيق سهل وتوصيل جيد,4,2025-11-14,جدة,latest
Sary,google_play,عمل_حر,منصة جيدة وفرص كثيرة,4,2025-11-14,الرياض,latest
Jeeny,google_play,نقل,خدمة جيدة والسائقين محترمين,4,2025-11-15,الرياض,latest
Mrsool,google_play,توصيل,مقبول لكن يحتاج تطوير,3,2025-11-15,الدمام,latest
TheChefs,google_play,توصيل,خدمة عادية,3,2025-11-15,جدة,latest
Sary,google_play,عمل_حر,أفضل منصة عمل حر عربية,5,2025-11-15,المدينة المنورة,latest
Wasselni,google_play,نقل,تجربة جيدة بشكل عام,4,2025-11-16,الدمام,latest
Kayan,google_play,نقل,تطبيق ممتاز وسهل الاستخدام,5,2025-11-16,الخبر,latest
Mostaql,google_play,عمل_حر,منصة موثوقة جداً,5,2025-11-16,الرياض,latest
Khamsat,google_play,عمل_حر,منصة موثوقة جداً,5,2025-11-16,الدمام,latest
Sary,google_play,عمل_حر,سهلة الاستخدام للفريلانسر,4,2025-11-16,الطائف,latest
Sary,google_play,عمل_حر,مقبولة للمبتدئين,3,2025-11-16,جدة,latest
Wasselni,google_play,نقل,خدمة متوسطة تحتاج تحسين,3,2025-11-17,تبوك,latest
Keeta,google_play,توصيل,أسوأ تجربة توصيل,1,2025-11-17,الرياض,latest
Khamsat,google_play,عمل_حر,منصة موثوقة جداً,5,2025-11-17,أبها,latest
Sary,google_play,عمل_حر,منصة موثوقة جداً,5,2025-11-17,الرياض,latest
Uber,google_play,نقل,تجربة سيئة جداً لن أكرر,1,2025-11-18,الرياض,latest
Careem,google_play,نقل,تجربة سيئة جداً لن أكرر,1,2025-11-18,الرياض,latest
Kayan,google_play,نقل,خدمة جيدة والسائقين محترمين,4,2025-11-18,الرياض,latest
HungerStation,google_play,توصيل,أحياناً تأخير كبير,2,2025-11-18,الرياض,latest
TheChefs,google_play,توصيل,التوصيل أبطأ من المعتاد,2,2025-11-18,مكة المكرمة,latest
TheChefs,google_play,توصيل,توصيل سريع جداً والطعام ممتاز,5,2025-11-18,الرياض,latest
Keeta,google_play,توصيل,الطعام وصل طازجاً,4,2025-11-18,جدة,latest
Keeta,google_play,توصيل,تطبيق سهل وتوصيل جيد,4,2025-11-18,الرياض,latest
Uber,google_play,نقل,تجربة جيدة بشكل عام,4,2025-11-19,الرياض,latest
HungerStation,google_play,توصيل,أفضل تطبيق توصيل,5,2025-11-19,جدة,latest
HungerStation,google_play,توصيل,التوصيل تأخر ساعتين كاملتين,1,2025-11-19,الرياض,latest
Jahez,google_play,توصيل,خدمة عادية,3,2025-11-19,الرياض,latest
Mrsool,google_play,توصيل,الطعام وصل طازجاً,4,2025-11-19,الرياض,latest
Keeta,google_play,توصيل,جودة الطعام متأثرة بالوقت,2,2025-11-19,الرياض,latest
Mostaql,google_play,عمل_حر,يحتاج تحسين في الحماية,2,2025-11-19,الدمام,latest
Mostaql,google_play,عمل_حر,المنافسة كبيرة والأسعار منخفضة,2,2025-11-19,الخبر,latest
Bolt,google_play,نقل,التطبيق جيد لكن الأسعار مرتفعة,3,2025-11-20,الدمام,latest
ToYou,google_play,توصيل,أحياناً تأخير كبير,2,2025-11-20,الرياض,latest
ToYou,google_play,توصيل,توصيل سريع والطلب مكتمل,4,2025-11-20,جدة,latest
Keeta,google_play,توصيل,الطعام وصل طازجاً,4,2025-11-20,الرياض,latest
Keeta,google_play,توصيل,أسوأ تجربة توصيل,1,2025-11-20,الرياض,latest
Wasselni,google_play,نقل,خدمة جيدة والسائقين محترمين,4,2025-11-21,الخبر,latest
Kayan,google_play,نقل,تطبيق ممتاز وسهل الاستخدام,5,2025-11-21,الرياض,latest
Kayan,google_play,نقل,خدمة جيدة والسائقين محترمين,4,2025-11-21,الدمام,latest
Jahez,google_play,توصيل,تطبيق سهل وتوصيل جيد,4,2025-11-21,الرياض,latest
ToYou,google_play,توصيل,خدمة العملاء ما تفيد أبداً,1,2025-11-21,مكة المكرمة,latest
Careem,google_play,نقل,التطبيق جيد لكن الأسعار مرتفعة,3,2025-11-22,مكة المكرمة,latest
Bolt,google_play,نقل,الانتظار طويل أحياناً,2,2025-11-22,الرياض,latest
Jahez,google_play,توصيل,الطعام وصل طازجاً,4,2025-11-22,الرياض,latest
TheChefs,google_play,توصيل,توصيل سريع والطلب مكتمل,4,2025-11-22,الرياض,latest
ToYou,google_play,توصيل,تطبيق سهل وتوصيل جيد,4,2025-11-22,الدمام,latest
Wasselni,google_play,نقل,خدمة متوسطة تحتاج تحسين,3,2025-11-23,مكة المكرمة,latest
TheChefs,google_play,توصيل,خدمة رائعة دائماً,5,2025-11-23,مكة المكرمة,latest
Keeta,google_play,توصيل,توصيل متوسط يحتاج تحسين,3,2025-11-23,المدينة المنورة,latest
Keeta,google_play,توصيل,أسوأ تجربة توصيل,1,2025-11-23,الرياض,latest
Sary,google_play,عمل_حر,منافسة غير عادلة بالأسعار,1,2025-11-23,الرياض,latest
Bolt,google_play,نقل,خدمة رائعة ننصح بها,5,2025-11-24,الدمام,latest
HungerStation,google_play,توصيل,الطلب وصل بارداً وناقصاً,1,2025-11-24,جدة,latest
ToYou,google_play,توصيل,خدمة العملاء ما تفيد أبداً,1,2025-11-24,الرياض,latest
Khamsat,google_play,عمل_حر,منصة موثوقة جداً,5,2025-11-24,الدمام,latest
Sary,google_play,عمل_حر,تجربة جيدة بشكل عام,4,2025-11-24,تبوك,latest
Bolt,google_play,نقل,خدمة رائعة ننصح بها,5,2025-11-25,الرياض,latest
HungerStation,google_play,توصيل,أسوأ تجربة توصيل,1,2025-11-25,الرياض,latest
HungerStation,google_play,توصيل,الطلب وصل بارداً وناقصاً,1,2025-11-25,جدة,latest
TheChefs,google_play,توصيل,توصيل سريع جداً والطعام ممتاز,5,2025-11-25,مكة المكرمة,latest
ToYou,google_play,توصيل,الطلب وصل بارداً وناقصاً,1,2025-11-25,جدة,latest
Mostaql,google_play,عمل_حر,خدمة عادية,3,2025-11-25,المدينة المنورة,latest
Khamsat,google_play,عمل_حر,منافسة غير عادلة بالأسعار,1,2025-11-25,الرياض,latest
Uber,google_play,نقل,تطبيق ممتاز وسهل الاستخدام,5,2025-11-26,الرياض,latest
Bolt,google_play,نقل,خدمة جيدة والسائقين محترمين,4,2025-11-26,تبوك,latest
Jeeny,google_play,نقل,التطبيق يعلق أحياناً,2,2025-11-26,الدمام,latest
Wasselni,google_play,نقل,التطبيق يعلق أحياناً,2,2025-11-26,جدة,latest
Kayan,google_play,نقل,خدمة رائعة ننصح بها,5,2025-11-26,الرياض,latest
HungerStation,google_play,توصيل,خدمة عادية,3,2025-11-26,جدة,latest
Keeta,google_play,توصيل,الطلب وصل بارداً وناقصاً,1,2025-11-26,جدة,latest
Mostaql,google_play,عمل_حر,تجربة رائعة ننصح بها,5,2025-11-26,الرياض,latest
Khamsat,google_play,عمل_حر,منصة موثوقة جداً,5,2025-11-26,جدة,latest
Sary,google_play,عمل_حر,سهلة الاستخدام للفريلانسر,4,2025-11-26,الطائف,latest
Jahez,google_play,توصيل,خدمة عادية,3,2025-11-27,الدمام,latest
ToYou,google_play,توصيل,الطعام وصل طازجاً,4,2025-11-27,الرياض,latest
Mostaql,google_play,عمل_حر,حصلت على عملاء ممتازين,5,2025-11-27,الرياض,latest
Khamsat,google_play,عمل_حر,أفضل منصة عمل حر عربية,5,2025-11-27,الرياض,latest
Sary,google_play,عمل_حر,حصلت على عملاء ممتازين,5,2025-11-27,الدمام,latest
Sary,google_play,عمل_حر,أفضل منصة عمل حر عربية,5,2025-11-27,الرياض,latest
Uber,google_play,نقل,خدمة عادية,3,2025-11-28,الرياض,latest
Careem,google_play,نقل,التطبيق جيد لكن الأسعار مرتفعة,3,2025-11-28,جدة,latest
Jeeny,google_play,نقل,الأسعار معقولة,4,2025-11-28,جدة,latest
Mrsool,google_play,توصيل,تجربة مميزة جداً,5,2025-11-28,جدة,latest
Mostaql,google_play,عمل_حر,أفضل منصة عمل حر عربية,5,2025-11-28,الرياض,latest
Uber,google_play,نقل,خدمة متوسطة تحتاج تحسين,3,2025-11-29,الرياض,latest
Careem,google_play,نقل,سائق محترم وسيارة نظيفة,5,2025-11-29,جدة,latest
Jeeny,google_play,نقل,تطبيق سهل الاستخدام,4,2025-11-29,الطائف,latest
Wasselni,google_play,نقل,تجربة جيدة بشكل عام,4,2025-11-29,جدة,latest
Careem,google_play,نقل,تطبيق سهل الاستخدام,4,2025-11-30,جدة,latest
Kayan,google_play,نقل,أفضل تطبيق نقل,5,2025-11-30,جدة,latest
Khamsat,google_play,عمل_حر,حصلت على عملاء ممتازين,5,2025-11-30,الرياض,latest
Sary,google_play,عمل_حر,المنصة لا تحمي الفريلانسر,1,2025-11-30,جدة,latest
Bolt,google_play,نقل,خدمة عادية,3,2025-12-01,الرياض,latest
Jeeny,google_play,نقل,الأسعار معقولة,4,2025-12-01,جدة,latest
Jeeny,google_play,نقل,التطبيق جيد لكن الأسعار مرتفعة,3,2025-12-01,الرياض,latest
Jahez,google_play,توصيل,توصيل سريع جداً والطعام ممتاز,5,2025-12-01,الرياض,latest
ToYou,google_play,توصيل,توصيل متوسط يحتاج تحسين,3,2025-12-01,الدمام,latest
Khamsat,google_play,عمل_حر,منصة جيدة وفرص كثيرة,4,2025-12-01,الرياض,latest
Uber,google_play,نقل,أفضل تطبيق نقل,5,2025-12-02,الرياض,latest
Careem,google_play,نقل,تطبيق ممتاز وسهل الاستخدام,5,2025-12-02,جدة,latest
Bolt,google_play,نقل,تطبيق ممتاز وسهل الاستخدام,5,2025-12-02,مكة المكرمة,latest
TheChefs,google_play,توصيل,خدمة رائعة دائماً,5,2025-12-02,الدمام,latest
Keeta,google_play,توصيل,خدمة عادية,3,2025-12-02,المدينة المنورة,latest
Uber,google_play,نقل,سائق محترم وسيارة نظيفة,5,2025-12-03,الدمام,latest
Careem,google_play,نقل,السائق ألغى الرحلة بدون سبب,1,2025-12-03,الخبر,latest
Kayan,google_play,نقل,خدمة جيدة والسائقين محترمين,4,2025-12-03,جدة,latest
Jahez,google_play,توصيل,تجربة مميزة جداً,5,2025-12-03,جدة,latest
TheChefs,google_play,توصيل,توصيل سريع جداً والطعام ممتاز,5,2025-12-03,الرياض,latest
ToYou,google_play,توصيل,خدمة العملاء ما تفيد أبداً,1,2025-12-03,الدمام,latest
Keeta,google_play,توصيل,أفضل تطبيق توصيل,5,2025-12-03,أبها,latest
Keeta,google_play,توصيل,الطلب وصل ناقص ولا تعويض,2,2025-12-03,الرياض,latest
Careem,google_play,نقل,تطبيق سهل الاستخدام,4,2025-12-04,الرياض,latest
Jahez,google_play,توصيل,أحياناً تأخير كبير,2,2025-12-04,الرياض,latest
Mostaql,google_play,عمل_حر,المنافسة كبيرة والأسعار منخفضة,2,2025-12-04,الرياض,latest
Khamsat,google_play,عمل_حر,منصة جيدة وفرص كثيرة,4,2025-12-04,الرياض,latest
Khamsat,google_play,عمل_حر,منصة موثوقة جداً,5,2025-12-04,الدمام,latest
Uber,google_play,نقل,السائق ألغى الرحلة بدون سبب,1,2025-12-05,جدة,latest
Careem,google_play,نقل,التطبيق يعلق أحياناً,2,2025-12-05,الرياض,latest
Jeeny,google_play,نقل,سائق محترم وسيارة نظيفة,5,2025-12-05,مكة المكرمة,latest
Mrsool,google_play,توصيل,تجربة جيدة,4,2025-12-05,الدمام,latest
Sary,google_play,عمل_حر,منصة موثوقة جداً,5,2025-12-05,الرياض,latest
Careem,google_play,نقل,خدمة رائعة ننصح بها,5,2025-12-06,الدمام,latest
Jeeny,google_play,نقل,الأسعار معقولة,4,2025-12-06,الرياض,latest
Jahez,google_play,توصيل,تجربة مميزة جداً,5,2025-12-06,مكة المكرمة,latest
Careem,google_play,نقل,خدمة عادية,3,2025-12-07,جدة,latest
Jahez,google_play,توصيل,الطعام وصل طازجاً,4,2025-12-07,مكة المكرمة,latest
Mrsool,google_play,توصيل,توصيل سريع جداً والطعام ممتاز,5,2025-12-07,الدمام,latest
ToYou,google_play,توصيل,أحياناً تأخير كبير,2,2025-12-07,جدة,latest
Mostaql,google_play,عمل_حر,أفضل منصة عمل حر عربية,5,2025-12-07,الرياض,latest
